"subn","word1","word2","points","value","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert","restudyresp","restudyacc","restudyrtfirst","restudyrt","response","testacc","rtfirst","rt"
"6421","remind","foam",2,0,4,1,7,2.991,14,0.388888888888889,1,1,1,1.422,"chalk",0,NA,5.546,"tape",0,5.817,"7.813"
"6421","link","crisis",12,1,29,1,11,8.664,15,0.416666666666667,1,1,1,1.446,"bother",0,NA,11.256,"hut",0,4.983,"7.268"
"6421","calf","annoy",2,0,27,1,6,2.459,25,0.694444444444444,0,1,0,7.016,"",NA,NA,NA,"talk",0,6.622,"8.815"
"6421","want","ascent",10,1,15,1,11,3.423,10,0.277777777777778,1,1,1,1.776,"find",0,NA,16.214,"dirt",0,3.223,"14.586"
"6421","copy","bedroom",3,0,33,1,4,2.335,32,0.888888888888889,0,1,0,0.897,"",NA,NA,NA,"made",0,3.384,"5.808"
"6421","process","joker",10,1,24,1,13,3.377,17,0.472222222222222,1,1,1,1.222,"calm",0,NA,4.982,"skill",0,3.154,"5.592"
"6421","glue","force",11,1,35,1,20,5.191,19,0.527777777777778,0,1,0,1.369,"",NA,NA,NA,"worm",0,6.363,"8.938"
"6421","biology","temper",2,0,21,1,6,2.267,27,0.75,0,1,0,1.114,"",NA,NA,NA,"tractor",0,4.993,"9.375"
"6421","date","laugh",12,1,11,1,14,2.374,31,0.861111111111111,0,1,0,0.975,"",NA,NA,NA,"trip",0,2.558,"9.657"
"6421","bacon","feud",3,0,25,1,7,2.954,5,0.138888888888889,1,1,1,1.798,"emporer",0,NA,6.085,"work",0,3.809,"22.318"
"6421","port","cinema",2,0,19,1,7,2.568,11,0.305555555555556,1,1,1,1.26,"tame",0,NA,12.105,"access",0,3.644,"6.833"
"6421","rock","milk",10,1,34,1,36,2.791,9,0.25,1,1,1,1.614,"milk",1,NA,5.015,"milk",1,3.049,"5.482"
"6421","fee","chowder",3,0,26,1,8,2.343,22,0.611111111111111,0,1,0,1.984,"",NA,NA,NA,"talk",0,2.647,"4.9"
"6421","need","faucet",11,1,10,1,12,2.399,23,0.638888888888889,0,1,0,1.222,"",NA,NA,NA,"over",0,2.825,"4.948"
"6421","visit","glove",2,0,16,1,6,2.483,16,0.444444444444444,1,1,1,1.551,"strength",0,NA,6.452,"scam",0,5.062,"7.636"
"6421","shrink","mafia",10,1,30,1,9,7.076,1,0.0277777777777778,1,1,1,-99,"car",0,NA,19.707,"leg",0,3.173,"10.78"
"6421","capital","figure",3,0,6,1,8,2.375,12,0.333333333333333,1,1,1,1.338,"stone",0,NA,27.272,"major",0,3.405,"5.893"
"6421","bullet","walkway",11,1,5,1,6,3.947,21,0.583333333333333,0,1,0,8.81,"",NA,NA,NA,"handle",0,3.31,"5.7"
"6421","pea","bathtub",12,1,31,1,9,2.998,24,0.666666666666667,0,1,0,0.828,"",NA,NA,NA,"tree",0,9.86,"11.972"
"6421","bias","sirloin",1,0,18,1,5,2.985,8,0.222222222222222,1,1,1,1.49,"fork",0,NA,4.831,"skip",0,7.213,"9.924"
"6421","find","clown",2,0,13,1,8,1.713,26,0.722222222222222,0,1,0,1.151,"",NA,NA,NA,"date",0,2.298,"8.401"
"6421","knock","otter",12,1,2,1,10,6.148,7,0.194444444444444,1,1,1,1.467,"chain",0,NA,7.67,"trip",0,5.864,"8.273"
"6421","smother","surgery",3,0,36,1,5,1.75,29,0.805555555555556,0,1,0,1.068,"",NA,NA,NA,"admiral",0,3.824,"8.086"
"6421","bleach","ruin",10,1,1,1,13,9.646,4,0.111111111111111,1,1,1,1.615,"ruin",1,NA,6.316,"street",0,4.687,"12.006"
"6421","nerve","bumper",11,1,14,1,13,4.453,18,0.5,1,1,1,1.221,"tool",0,NA,20.022,"wood",0,6.92,"9.6"
"6421","grip","beach",12,1,12,1,12,6.393,3,0.0833333333333333,1,1,1,7.958,"rope",0,NA,26.098,"dark",0,3.835,"9.925"
"6421","climax","saucer",11,1,28,1,9,30.47,35,0.972222222222222,0,1,0,0.928,"",NA,NA,NA,"street",0,8.703,"11.198"
"6421","chicken","beet",1,0,8,1,4,5.231,20,0.555555555555556,0,1,0,15.832,"",NA,NA,NA,"folder",0,3.51,"6.547"
"6437","rock","milk",10,1,13,1,36,5.125,12,0.333333333333333,1,1,1,2.318,"milk",1,NA,6.669,"milk",1,4.18,"7.53"
"6437","calf","annoy",2,0,21,1,33,1.714,22,0.611111111111111,0,1,0,2.247,"",NA,NA,NA,"skip",0,26.112,"29.351"
"6437","need","faucet",11,1,15,1,27,3.333,29,0.805555555555556,0,1,0,1.333,"",NA,NA,NA,"faucet",1,6.15,"9.261"
"6437","date","laugh",12,1,16,1,49,4.996,5,0.138888888888889,1,1,1,1.506,"laugh",1,NA,5.519,"laugh",1,1.965,"4.2"
"6437","plant","worm",1,0,4,1,50,2.745,16,0.444444444444444,1,1,1,1.77,"worm",1,NA,5.27,"worm",1,16.238,"23.836"
"6437","anger","decay",1,0,26,1,50,10.377,3,0.0833333333333333,1,1,1,3.911,"decay",1,NA,10.264,"decay",1,5.344,"8.37"
"6437","chicken","beet",1,0,29,1,51,4.175,4,0.111111111111111,1,1,1,1.843,"beet",1,NA,5.868,"beet",1,1.997,"4.257"
"6437","copy","bedroom",3,0,36,1,26,2.551,34,0.944444444444444,0,1,0,0.989,"",NA,NA,NA,"bedroom",1,3.644,"6.386"
"6437","bacon","feud",3,0,17,1,50,4.151,8,0.222222222222222,1,1,1,1.258,"skip",0,NA,15.484,"feud",1,2.288,"6.544"
"6437","port","cinema",2,0,19,1,33,3.614,11,0.305555555555556,0,1,0,1.528,"",NA,NA,NA,"emperor",0,6.04,"10.372"
"6437","nerve","bumper",11,1,23,1,47,6.25,18,0.5,1,1,1,1.145,"skip",0,NA,24.59,"skip",0,6.5,"15.912"
"6437","want","ascent",10,1,20,1,50,3.212,31,0.861111111111111,0,1,0,1.436,"",NA,NA,NA,"skip",0,7.898,"10.583"
"6437","caring","skirt",1,0,6,1,50,4.503,25,0.694444444444444,0,1,0,1.335,"",NA,NA,NA,"skip",0,5.737,"7.968"
"6437","knock","otter",12,1,14,1,21,3.2,30,0.833333333333333,0,1,0,1.233,"",NA,NA,NA,"skip",0,12.735,"15.329"
"6437","prison","loaf",3,0,25,1,60,4.49,26,0.722222222222222,0,1,0,1.412,"",NA,NA,NA,"loaf",1,2.291,"4.098"
"6437","climax","saucer",11,1,34,1,50,2.943,33,0.916666666666667,0,1,0,1.084,"",NA,NA,NA,"saucer",1,6.292,"9.251"
"6437","remind","foam",2,0,9,1,29,2.207,23,0.638888888888889,0,1,0,1.239,"",NA,NA,NA,"skip",0,11.816,"13.919"
"6437","mill","feast",12,1,18,1,49,5.771,14,0.388888888888889,1,1,1,1.662,"feast",1,NA,7.622,"feast",1,1.744,"3.915"
"6437","biology","temper",2,0,28,1,27,2.114,32,0.888888888888889,0,1,0,1.115,"",NA,NA,NA,"skip",0,25.188,"27.522"
"6437","grip","beach",12,1,22,1,50,3.532,6,0.166666666666667,1,1,1,5.173,"skip",0,NA,26.87,"skip",0,23.202,"25.538"
"6437","visit","glove",2,0,31,1,34,1.824,20,0.555555555555556,1,1,1,1.249,"skip",0,NA,9.466,"skip",0,3.174,"6.161"
"6437","shrink","mafia",10,1,12,1,51,3.018,7,0.194444444444444,1,1,1,6.776,"mafia",1,NA,14.578,"mafia",1,2.46,"5.195"
"6437","capital","figure",3,0,27,1,51,6.554,1,0.0277777777777778,1,1,1,-99,"figure",1,NA,14.689,"figure",1,19.543,"22.174"
"6437","bullet","walkway",11,1,30,1,25,4.051,27,0.75,0,1,0,1.486,"",NA,NA,NA,"foam",0,1.872,"14.365"
"6437","smother","surgery",3,0,11,1,51,2.923,35,0.972222222222222,0,1,0,1.202,"",NA,NA,NA,"surgery",1,5.826,"9.338"
"6437","find","clown",2,0,33,1,51,3.075,9,0.25,0,1,0,1.715,"",NA,NA,NA,"clown",1,2.08,"4.405"
"6437","fan","feature",1,0,1,1,70,2.378,24,0.666666666666667,0,1,0,1.788,"",NA,NA,NA,"features",0,1.57,"4.217"
"6437","pork","emperor",10,1,32,1,66,2.199,21,0.583333333333333,0,1,0,1.011,"",NA,NA,NA,"emperor",1,5.713,"13.425"
"6437","process","joker",10,1,35,1,37,6.254,15,0.416666666666667,1,1,1,1.804,"skip",0,NA,16.644,"skip",0,11.364,"13.894"
"6437","bias","sirloin",1,0,3,1,26,4.623,36,1,0,1,0,1.187,"",NA,NA,NA,"sirloin",1,16.043,"18.878"
"6437","bleach","ruin",10,1,8,1,61,2.027,28,0.777777777777778,0,1,0,1.335,"",NA,NA,NA,"ruin",1,14.169,"16.246"
"6437","link","crisis",12,1,7,1,50,11.597,2,0.0555555555555556,1,1,1,7.506,"skip",0,NA,20.726,"ruin",0,13.808,"16.088"
"6437","glue","force",11,1,5,1,49,4.944,13,0.361111111111111,1,1,1,1.506,"force",1,NA,17.018,"force",1,15.58,"17.739"
"6437","fee","chowder",3,0,24,1,50,4.139,10,0.277777777777778,1,1,1,8.356,"skip",0,NA,13.578,"skip",0,1.921,"4.624"
"6437","pea","bathtub",12,1,10,1,23,2.637,19,0.527777777777778,1,1,1,1.711,"skip",0,NA,22.332,"bathroom",0,1.737,"4.61"
"6437","replace","roach",11,1,2,1,27,6.526,17,0.472222222222222,1,1,1,2.123,"roach",1,NA,16.049,"skip",0,17.367,"19.259"
"6455","date","laugh",12,1,15,1,76,2.313,13,0.361111111111111,1,1,1,0.652,"laugh",1,NA,9.69,"laugh",1,11.094,"12.994"
"6455","bacon","feud",3,0,34,1,9,2.264,2,0.0555555555555556,1,1,1,5.313,"feud",1,NA,17.189,"SKIP",0,20.163,"22.65"
"6455","replace","roach",11,1,5,1,56,1.863,27,0.75,1,1,1,0.872,"roach",1,NA,7.404,"reach",0,6.986,"14.899"
"6455","pork","emperor",10,1,30,1,72,4.036,18,0.5,1,1,1,0.989,"emperor",1,NA,4.921,"emperor",1,2.718,"5.619"
"6455","bullet","walkway",11,1,12,1,66,1.855,33,0.916666666666667,1,1,1,1.144,"walkway",1,NA,5.651,"walkway",1,1.33,"3.412"
"6455","remind","foam",2,0,31,1,1,2.12,12,0.333333333333333,0,1,0,0.782,"",NA,NA,NA,"SKIP",0,9.788,"11.922"
"6455","glue","force",11,1,13,1,48,3.084,11,0.305555555555556,1,1,1,0.745,"force",1,NA,4.6,"force",1,1.881,"3.411"
"6455","chicken","beet",1,0,28,1,78,2.191,15,0.416666666666667,0,1,0,0.827,"",NA,NA,NA,"beet",1,1.51,"2.961"
"6455","biology","temper",2,0,8,1,1,2.337,17,0.472222222222222,0,1,0,1.78,"",NA,NA,NA,"SKIP",0,6.804,"9.779"
"6455","visit","glove",2,0,24,1,1,2.22,32,0.888888888888889,0,1,0,1.315,"",NA,NA,NA,"SKIP",0,13.064,"14.64"
"6455","bias","sirloin",1,0,32,1,1,2.286,4,0.111111111111111,0,1,0,1.376,"",NA,NA,NA,"SKIP",0,8.696,"11.744"
"6455","bleach","ruin",10,1,25,1,53,2.388,9,0.25,1,1,1,1.579,"ruin",1,NA,3.543,"ruin",1,5.407,"7.123"
"6455","fee","chowder",3,0,22,1,1,2.667,34,0.944444444444444,0,1,0,0.662,"",NA,NA,NA,"SKIP",0,3.235,"7.223"
"6455","port","cinema",2,0,17,1,1,2.701,7,0.194444444444444,0,1,0,1.67,"",NA,NA,NA,"SKIP",0,3.692,"6.846"
"6455","smother","surgery",3,0,4,1,59,1.713,25,0.694444444444444,0,1,0,0.892,"",NA,NA,NA,"surgery",1,2.085,"5.655"
"6455","knock","otter",12,1,20,1,55,2.538,14,0.388888888888889,1,1,1,0.679,"otter",1,NA,4.637,"otter",1,4.877,"6.427"
"6455","fan","feature",1,0,27,1,1,2.153,3,0.0833333333333333,0,1,0,2.691,"",NA,NA,NA,"feature",1,8.13,"10.08"
"6455","mill","feast",12,1,23,1,67,3,21,0.583333333333333,1,1,1,1.266,"feast",1,NA,3.865,"feast",1,2.258,"6.109"
"6455","climax","saucer",11,1,9,1,57,2.294,29,0.805555555555556,1,1,1,0.9,"saucer",1,NA,13.078,"saucer",1,5.435,"7.401"
"6455","calf","annoy",2,0,26,1,1,4.938,19,0.527777777777778,0,1,0,0.695,"",NA,NA,NA,"SKIP",0,1.665,"3.337"
"6455","want","ascent",10,1,16,1,65,2.649,23,0.638888888888889,1,1,1,0.747,"ascent",1,NA,5.567,"ascent",1,4.496,"6.403"
"6455","rock","milk",10,1,2,1,52,2.588,5,0.138888888888889,1,1,1,3.567,"milk",1,NA,5.65,"milk",1,2.323,"3.833"
"6455","caring","skirt",1,0,33,1,1,2.319,26,0.722222222222222,0,1,0,0.907,"",NA,NA,NA,"SKIP",0,3.081,"4.925"
"6455","find","clown",2,0,14,1,1,2.04,8,0.222222222222222,0,1,0,2.948,"",NA,NA,NA,"SKIP",0,5.148,"6.864"
"6455","shrink","mafia",10,1,29,1,51,2.033,10,0.277777777777778,1,1,1,0.809,"mafia",1,NA,6.394,"mafia",1,4.315,"5.885"
"6455","grip","beach",12,1,10,1,92,1.806,36,1,0,1,0,0.878,"",NA,NA,NA,"beach",1,4.677,"6.547"
"6455","copy","bedroom",3,0,36,1,1,1.923,30,0.833333333333333,0,1,0,0.657,"",NA,NA,NA,"SKIP",0,4.265,"6.151"
"6455","anger","decay",1,0,7,1,1,1.887,31,0.861111111111111,0,1,0,0.597,"",NA,NA,NA,"SKIP",0,4.89,"6.934"
"6455","link","crisis",12,1,19,1,70,4.761,35,0.972222222222222,0,1,0,0.946,"",NA,NA,NA,"SKIP",0,2.379,"4.013"
"6455","prison","loaf",3,0,35,1,61,1.657,24,0.666666666666667,0,1,0,0.867,"",NA,NA,NA,"loafer",0,10.47,"12.253"
"6455","pea","bathtub",12,1,1,1,83,5.119,22,0.611111111111111,1,1,1,1.172,"bathtub",1,NA,11.714,"bathtub",1,1.679,"5.331"
"6455","need","faucet",11,1,21,1,60,7.981,20,0.555555555555556,1,1,1,1.207,"SKIP",0,NA,6.833,"SKIP",0,5.803,"7.297"
"6455","plant","worm",1,0,11,1,1,2.444,6,0.166666666666667,0,1,0,0.812,"",NA,NA,NA,"SKIP",0,3.129,"4.747"
"6455","nerve","bumper",11,1,3,1,48,8.705,1,0.0277777777777778,1,1,1,-99,"bumper",1,NA,9.415,"bumper",1,6.501,"8.377"
"6455","process","joker",10,1,6,1,57,3.637,28,0.777777777777778,1,1,1,0.828,"joker",1,NA,12.871,"SKIP",0,5.868,"7.712"
"6455","capital","figure",3,0,18,1,50,3.953,16,0.444444444444444,1,1,1,0.889,"SKIP",0,NA,16.912,"SKIP",0,1.996,"6.126"
"6504","calf","annoy",2,0,10,1,12,3.167,27,0.75,1,0,0,4.757,"glue",0,NA,8.418,"glue",0,14.76,"16.226"
"6504","bullet","walkway",11,1,31,1,82,1.884,34,0.944444444444444,1,0,0,1.673,"bumper",0,NA,5.895,"walkway",1,9.742,"12.111"
"6504","pork","emperor",10,1,25,1,91,3.968,1,0.0277777777777778,0,0,1,-99,"",NA,NA,NA,"emperor",1,2.984,"10.245"
"6504","need","faucet",11,1,19,1,85,2.732,12,0.333333333333333,0,0,1,1.177,"",NA,NA,NA,"faucet",1,3.208,"5.091"
"6504","shrink","mafia",10,1,33,1,90,3.447,9,0.25,0,0,1,1.474,"",NA,NA,NA,"mafia",1,5.895,"7.804"
"6504","plant","worm",1,0,4,1,6,5.033,21,0.583333333333333,1,0,0,1.862,"bleach",0,NA,44.308,"milk",0,12.522,"14.37"
"6504","copy","bedroom",3,0,36,1,25,2.614,15,0.416666666666667,1,0,0,1.741,"replace",0,NA,5.851,"crisis",0,7.334,"12.145"
"6504","smother","surgery",3,0,34,1,24,3.315,8,0.222222222222222,1,0,0,1.297,"pea",0,NA,15.156,"saucer",0,7.678,"9.616"
"6504","rock","milk",10,1,15,1,81,2.661,35,0.972222222222222,1,0,0,1.292,"milk",1,NA,5.664,"milk",1,2.705,"4.274"
"6504","capital","figure",3,0,23,1,15,2.747,10,0.277777777777778,0,0,1,4.897,"",NA,NA,NA,"nerve",0,6.238,"8.332"
"6504","caring","skirt",1,0,3,1,12,3.01,26,0.722222222222222,1,0,0,1.529,"knock",0,NA,23.977,"ruin",0,4.702,"7.093"
"6504","replace","roach",11,1,2,1,88,2.9,4,0.111111111111111,0,0,1,8.332,"",NA,NA,NA,"roach",1,7.26,"9.113"
"6504","port","cinema",2,0,18,1,17,2.785,18,0.5,1,0,0,2.61,"wine",0,NA,5.185,"ascend",0,3.453,"5.347"
"6504","want","ascent",10,1,17,1,77,3.643,16,0.444444444444444,0,0,1,1.165,"",NA,NA,NA,"ascent",1,4.336,"14.504"
"6504","anger","decay",1,0,9,1,5,2.857,13,0.361111111111111,0,0,1,1.499,"",NA,NA,NA,"ruin",0,8.056,"9.451"
"6504","chicken","beet",1,0,29,1,20,4.315,28,0.777777777777778,1,0,0,1.517,"bleach",0,NA,17.63,"mill",0,7.277,"8.855"
"6504","process","joker",10,1,27,1,83,2.673,5,0.138888888888889,0,0,1,2.376,"",NA,NA,NA,"joker",1,3.326,"5.395"
"6504","grip","beach",12,1,11,1,85,2.616,36,1,1,0,0,1.157,"beach",1,NA,8.227,"link",0,4.522,"6.159"
"6504","bacon","feud",3,0,8,1,26,3.573,30,0.833333333333333,1,0,0,5.107,"feud",1,NA,5.235,"mafia",0,13.913,"16.935"
"6504","climax","saucer",11,1,35,1,82,4.699,20,0.555555555555556,0,0,1,2.427,"",NA,NA,NA,"saucer",1,4.03,"7.158"
"6504","mill","feast",12,1,5,1,82,2.411,33,0.916666666666667,1,0,0,2.739,"feast",1,NA,11.765,"feast",1,6.139,"8.123"
"6504","visit","glove",2,0,24,1,18,3.455,11,0.305555555555556,1,0,0,2.979,"mill",0,NA,12.984,"want",0,9.082,"11.052"
"6504","bleach","ruin",10,1,7,1,86,3.467,6,0.166666666666667,0,0,1,1.769,"",NA,NA,NA,"grip",0,3.5,"5.523"
"6504","bias","sirloin",1,0,14,1,12,3.319,31,0.861111111111111,1,0,0,1.553,"link",0,NA,11.126,"replace",0,2.936,"6.34"
"6504","knock","otter",12,1,6,1,94,2.219,24,0.666666666666667,0,0,1,1.284,"",NA,NA,NA,"otter",1,2.784,"4.814"
"6504","prison","loaf",3,0,1,1,81,3.315,14,0.388888888888889,0,0,1,3.595,"",NA,NA,NA,"date",0,12.392,"14.295"
"6504","link","crisis",12,1,16,1,80,3.436,3,0.0833333333333333,0,0,1,1.849,"",NA,NA,NA,"crisis",1,3.814,"7.077"
"6504","biology","temper",2,0,28,1,22,2.661,32,0.888888888888889,1,0,0,1.85,"roast",0,NA,6.842,"nerve",0,3.188,"5.323"
"6504","remind","foam",2,0,22,1,21,2.75,17,0.472222222222222,1,0,0,7.519,"nerve",0,NA,6.82,"force",0,9.123,"11.351"
"6504","fan","feature",1,0,21,1,21,2.755,29,0.805555555555556,1,0,0,1.437,"link",0,NA,15.411,"date",0,4.408,"6.27"
"6504","nerve","bumper",11,1,20,1,85,3.498,2,0.0555555555555556,0,0,1,8.094,"",NA,NA,NA,"bumper",1,2.447,"4.761"
"6504","date","laugh",12,1,26,1,90,6.71,25,0.694444444444444,0,0,1,2.807,"",NA,NA,NA,"laugh",1,2.652,"4.905"
"6504","find","clown",2,0,30,1,43,7.16,22,0.611111111111111,0,0,1,1.386,"",NA,NA,NA,"link",0,7.673,"9.241"
"6504","pea","bathtub",12,1,12,1,97,2.112,23,0.638888888888889,0,0,1,1.481,"",NA,NA,NA,"bathtub",1,2.28,"5.07"
"6504","fee","chowder",3,0,13,1,18,2.989,7,0.194444444444444,1,0,0,3.273,"need",0,NA,12.081,"rock",0,4.84,"7.621"
"6504","glue","force",11,1,32,1,82,3.18,19,0.527777777777778,0,0,1,2.499,"",NA,NA,NA,"force",1,7.266,"9.484"
"6523","caring","skirt",1,0,29,1,6,2.62,26,0.722222222222222,0,1,0,1.111,"",NA,NA,NA,"fish",0,5.963,"17.61"
"6523","bacon","feud",3,0,14,1,15,2.935,24,0.666666666666667,1,1,1,1.18,"pea",0,NA,11.621,"feud",1,1.706,"7.014"
"6523","calf","annoy",2,0,13,1,15,2.079,30,0.833333333333333,1,1,1,1.49,"annoy",1,NA,4.795,"annoy",1,1.274,"3.238"
"6523","rock","milk",10,1,28,1,9,1.847,28,0.777777777777778,0,1,0,0.987,"",NA,NA,NA,"otter",0,1.777,"3.877"
"6523","nerve","bumper",11,1,8,1,10,1.715,3,0.0833333333333333,0,1,0,0.878,"",NA,NA,NA,"bumper",1,1.213,"2.913"
"6523","capital","figure",3,0,35,1,10,1.702,17,0.472222222222222,0,1,0,1.047,"",NA,NA,NA,"figure",1,1.84,"3.979"
"6523","chicken","beet",1,0,1,1,8,4.517,2,0.0555555555555556,0,1,0,5.934,"",NA,NA,NA,"beets",0,1.39,"3.043"
"6523","replace","roach",11,1,9,1,14,2.242,22,0.611111111111111,1,1,1,1.117,"roach",1,NA,3.276,"roach",1,1.198,"3.237"
"6523","copy","bedroom",3,0,33,1,12,2.378,10,0.277777777777778,1,1,1,0.957,"bedroom",1,NA,4.069,"bedroom",1,1.865,"4.319"
"6523","plant","worm",1,0,6,1,39,3.361,1,0.0277777777777778,1,1,1,-99,"worm",1,NA,3.625,"worm",1,1.771,"3.577"
"6523","mill","feast",12,1,22,1,7,1.475,20,0.555555555555556,0,1,0,0.787,"",NA,NA,NA,"feast",1,1.759,"3.653"
"6523","grip","beach",12,1,21,1,6,2.094,18,0.5,0,1,0,1.057,"",NA,NA,NA,"vision",0,2.219,"11.259"
"6523","biology","temper",2,0,34,1,8,3.244,31,0.861111111111111,1,1,1,0.664,"temper",1,NA,3.289,"temper",1,1.684,"3.507"
"6523","climax","saucer",11,1,5,1,7,2.317,5,0.138888888888889,0,1,0,1.047,"",NA,NA,NA,"feast",0,4.829,"7.301"
"6523","knock","otter",12,1,26,1,14,1.646,32,0.888888888888889,1,1,1,0.663,"otter",1,NA,3.682,"otter",1,2.705,"5.344"
"6523","need","faucet",11,1,19,1,8,2.886,8,0.222222222222222,0,1,0,0.778,"",NA,NA,NA,"want",0,3.042,"4.751"
"6523","remind","foam",2,0,24,1,8,2.718,33,0.916666666666667,0,1,0,1.637,"",NA,NA,NA,"roach",0,1.418,"3.702"
"6523","glue","force",11,1,18,1,9,4.388,11,0.305555555555556,1,1,1,0.793,"force",1,NA,3.76,"force",1,1.143,"2.929"
"6523","visit","glove",2,0,16,1,5,2.29,13,0.361111111111111,0,1,0,0.917,"",NA,NA,NA,"glove",1,1.981,"7.463"
"6523","anger","decay",1,0,23,1,12,3.276,19,0.527777777777778,1,1,1,0.933,"decay",1,NA,4.543,"decay",1,2.204,"4.102"
"6523","bleach","ruin",10,1,17,1,22,4.651,14,0.388888888888889,1,1,1,1.033,"ruin",1,NA,3.007,"ruin",1,1.531,"2.951"
"6523","prison","loaf",3,0,36,1,12,2.449,34,0.944444444444444,1,1,1,0.685,"loaf",1,NA,3.173,"loaf",1,1.239,"2.943"
"6523","find","clown",2,0,31,1,12,2.769,4,0.111111111111111,1,1,1,1.253,"clown",1,NA,3.994,"clown",1,1.628,"3.329"
"6523","bias","sirloin",1,0,4,1,11,1.915,9,0.25,0,1,0,1.151,"",NA,NA,NA,"temper",0,1.341,"2.92"
"6523","want","ascent",10,1,27,1,10,3.02,27,0.75,1,1,1,0.779,"ascent",1,NA,3.603,"ascent",1,1.274,"3.545"
"6523","date","laugh",12,1,7,1,9,1.617,35,0.972222222222222,1,1,1,1.049,"laugh",1,NA,3.567,"laugh",1,1.86,"4.217"
"6523","bullet","walkway",11,1,11,1,8,2.565,25,0.694444444444444,0,1,0,1.16,"",NA,NA,NA,"temper",0,1.559,"5.493"
"6523","pork","emperor",10,1,15,1,7,2.961,16,0.444444444444444,0,1,0,0.871,"",NA,NA,NA,"emperor",1,2.436,"4.533"
"6523","process","joker",10,1,20,1,6,1.623,7,0.194444444444444,0,1,0,1.057,"",NA,NA,NA,"open",0,1.827,"3.553"
"6523","smother","surgery",3,0,3,1,20,3.721,23,0.638888888888889,1,1,1,0.771,"surgery",1,NA,8.601,"surgery",1,3.033,"6.092"
"6523","fee","chowder",3,0,30,1,6,2.726,12,0.333333333333333,0,1,0,2.825,"",NA,NA,NA,"open",0,4.234,"7.453"
"6523","fan","feature",1,0,10,1,18,2.76,21,0.583333333333333,1,1,1,0.641,"future",0,NA,8.355,"future",0,1.647,"6.459"
"6523","port","cinema",2,0,2,1,8,1.956,36,1,1,1,1,0.663,"saucer",0,NA,5.947,"vision",0,4.146,"5.955"
"6523","shrink","mafia",10,1,25,1,6,1.947,29,0.805555555555556,0,1,0,0.904,"",NA,NA,NA,"mafia",1,2.036,"4.101"
"6523","pea","bathtub",12,1,12,1,9,1.681,6,0.166666666666667,0,1,0,1.543,"",NA,NA,NA,"burglar",0,8.74,"14.041"
"6523","link","crisis",12,1,32,1,23,5.54,15,0.416666666666667,1,1,1,0.825,"crisis",1,NA,3.557,"crisis",1,3.399,"5.253"
"6552","rock","milk",10,1,19,1,34,1.312,36,1,0,0,1,1.09,"",NA,NA,NA,"nerve",0,5.274,"7.343"
"6552","caring","skirt",1,0,30,1,17,1.808,6,0.166666666666667,1,0,0,1.082,"skip",0,NA,6.022,"skip",0,1.75,"3.739"
"6552","calf","annoy",2,0,4,1,41,1.768,24,0.666666666666667,0,0,1,0.778,"",NA,NA,NA,"exhausted",0,6.561,"20.476"
"6552","plant","worm",1,0,21,1,85,1.737,17,0.472222222222222,0,0,1,0.787,"",NA,NA,NA,"earth",0,3.621,"5.744"
"6552","replace","roach",11,1,29,1,41,1.293,31,0.861111111111111,1,0,0,0.706,"roach",1,NA,9.427,"repair",0,2.428,"5.482"
"6552","need","faucet",11,1,13,1,15,1.403,26,0.722222222222222,1,0,0,0.868,"skip",0,NA,8.115,"skip",0,5.503,"7.134"
"6552","chicken","beet",1,0,36,1,38,1.968,32,0.888888888888889,1,0,0,0.868,"beet",1,NA,3.932,"beet",1,1.487,"3.556"
"6552","remind","foam",2,0,3,1,12,2.151,3,0.0833333333333333,1,0,0,1.657,"roach",0,NA,3.619,"repair",0,1.863,"5.225"
"6552","prison","loaf",3,0,25,1,22,1.454,20,0.555555555555556,1,0,0,0.625,"roast",0,NA,4.032,"roast",0,2.365,"4.88"
"6552","bacon","feud",3,0,24,1,22,1.505,10,0.277777777777778,1,0,0,0.949,"beet",0,NA,7.076,"emperor",0,4.538,"9.721"
"6552","smother","surgery",3,0,6,1,57,1.434,12,0.333333333333333,0,0,1,0.939,"",NA,NA,NA,"skip",0,8.355,"9.883"
"6552","mill","feast",12,1,12,1,55,1.242,35,0.972222222222222,0,0,1,0.788,"",NA,NA,NA,"feast",1,1.305,"3.416"
"6552","glue","force",11,1,22,1,69,1.738,28,0.777777777777778,0,0,1,0.727,"",NA,NA,NA,"force",1,1.513,"3.769"
"6552","bullet","walkway",11,1,34,1,66,1.748,5,0.138888888888889,0,0,1,0.826,"",NA,NA,NA,"hallway",0,1.336,"16.342"
"6552","shrink","mafia",10,1,14,1,56,1.394,21,0.583333333333333,0,0,1,0.807,"",NA,NA,NA,"mafia",1,3.208,"5.184"
"6552","port","cinema",2,0,31,1,36,1.756,29,0.805555555555556,1,0,0,0.767,"skip",0,NA,6.668,"boat",0,4.197,"5.679"
"6552","link","crisis",12,1,1,1,24,1.313,34,0.944444444444444,1,0,0,0.616,"faucet",0,NA,6.665,"skip",0,1.626,"3.547"
"6552","process","joker",10,1,5,1,57,1.738,15,0.416666666666667,0,0,1,0.769,"",NA,NA,NA,"joker",1,2.934,"5.023"
"6552","anger","decay",1,0,23,1,72,1.475,16,0.444444444444444,0,0,1,0.918,"",NA,NA,NA,"skip",0,5.092,"10.195"
